id,type,scene_id,target_objs_id,target_actions,language_sentence,language_words_op,gpointing_obj_probs
03-04-50-00,0,03-04,['03-04-10-sph-b-10'],['pick up'],pick up blue sphere,"['blue', 'sphere']","[0.05508496098096822, 1.0, 0.03994342433014818, 0.040176700028535954, 1.0, 0.223910805809958, 0.04031504892858297, 0.028542908383622532, 0.19716490944463963, 0.1677717416033731, 1.0, 0.02421420898676384, 0.15594498964849962, 0.02693030185490804]"
03-04-51-01,1,03-04,['03-04-10-sph-b-10'],['pick up'],pick up blue big sphere,"['blue', 'big', 'sphere']","[0.053416522294228524, 1.0, 0.03889470673874647, 0.03899777656303368, 1.0, 0.22976335711823315, 0.03937679470557536, 0.027763062500632936, 0.1934268020479421, 0.17039699974759498, 1.0, 0.02353272192534858, 0.15826484348815945, 0.02616641287050495]"
03-04-52-02,2,03-04,['03-04-10-sph-b-10'],['pick up'],pick up sphere,['sphere'],"[0.03769913856834501, 0.448103605056948, 0.026751541181596568, 0.0276161653980523, 1.0, 0.10328258098144669, 0.026324669709125916, 0.0193354078137073, 0.11393034986067643, 0.08481094008785436, 1.0, 0.016544233587710084, 0.0771637290758521, 0.01843763867868506]"
03-04-53-03,3,03-04,['03-04-10-sph-b-10'],['pick up'],pick up blue solid,"['blue', 'solid']","[0.05235369784118054, 1.0, 0.03975316940567871, 0.03956357606835841, 1.0, 0.22977806164269787, 0.0403991148228707, 0.02852619966694196, 0.15811562877921315, 0.1988107693405947, 1.0, 0.024251374095236845, 0.16148858343322564, 0.02695982490400144]"
03-04-54-04,4,03-04,['03-04-10-sph-b-10'],['pick up'],pick up blue big solid,"['blue', 'big', 'solid']","[0.020122159736537717, 0.6983777195086049, 0.01493070489979968, 0.015279526241092896, 1.0, 0.057636781796354744, 0.014760755661812184, 0.010852018981507413, 0.05262029093874091, 0.05219719717602955, 1.0, 0.009312611137540066, 0.04353641013411787, 0.010373823787862108]"
03-04-55-00,0,03-04,['03-04-11-sph-g-03'],['pick up'],pick up green sphere,"['green', 'sphere']","[0.021630895648681304, 0.007128603086686397, 1.0, 0.625768547045191, 0.012940768415445711, 0.016795226627597373, 0.11074457056477395, 0.14397167671878494, 0.020915957858225833, 0.016508723258548873, 0.010333155675692495, 1.0, 0.013261875100372073, 1.0]"
03-04-56-01,1,03-04,['03-04-11-sph-g-03'],['pick up'],pick up green small sphere,"['green', 'small', 'sphere']","[0.029513041077667536, 0.009940256603106237, 1.0, 0.474117274356477, 0.017967492623323436, 0.023481294759685533, 0.16160318587803102, 0.19838805238652324, 0.02883232501265816, 0.023211774983991414, 0.014403013633358424, 1.0, 0.0185422886851779, 1.0]"
03-04-57-02,2,03-04,['03-04-11-sph-g-03'],['pick up'],pick up sphere,['sphere'],"[0.028853310157419012, 0.009782137397397818, 1.0, 0.5406309517454241, 0.017646791113239697, 0.02282240854124286, 0.13554461772921914, 0.16191258222223812, 0.028010785980844978, 0.022600196272748247, 0.014138896917008417, 1.0, 0.018057321923217844, 1.0]"
03-04-58-03,3,03-04,['03-04-11-sph-g-03'],['pick up'],pick up green solid,"['green', 'solid']","[0.02825712169451162, 0.009439397838783403, 1.0, 0.4624597230438597, 0.01709608028244267, 0.022431058638523304, 0.16685774902887873, 0.21230763929825633, 0.027636399621573847, 0.022124302319030707, 0.013696153904784127, 1.0, 0.017694374329355403, 1.0]"
03-04-59-04,4,03-04,['03-04-11-sph-g-03'],['pick up'],pick up green small solid,"['green', 'small', 'solid']","[0.029985666048510714, 0.010169008539813387, 1.0, 0.5048455084338193, 0.0183475848647249, 0.02382841876983531, 0.14870095321470755, 0.1777705568839669, 0.029203188770777794, 0.023598373020926402, 0.014709328384858384, 1.0, 0.018841413068059483, 1.0]"
03-04-60-00,0,03-04,['03-04-12-sph-g-10'],['pick up'],pick up green sphere,"['green', 'sphere']","[0.08522238223081645, 0.0780946213197411, 0.07109893516631029, 0.05757580012871414, 0.21921908822479438, 1.0, 0.09526613874265509, 0.04404588706730753, 1.0, 1.0, 0.27738216898543794, 0.034326042170171364, 1.0, 0.03776893596405171]"
03-04-61-01,1,03-04,['03-04-12-sph-g-10'],['pick up'],pick up green big sphere,"['green', 'big', 'sphere']","[0.011808617190297487, 0.013885948598058341, 0.010433294907499916, 0.008543190707629383, 0.03336762326035845, 1.0, 0.013670441893098295, 0.006639112007815412, 0.8311365621593827, 1.0, 0.05950402684527426, 0.005242449916908258, 1.0, 0.005768732513677367]"
03-04-62-02,2,03-04,['03-04-12-sph-g-10'],['pick up'],pick up sphere,['sphere'],"[0.060008676476830204, 0.04634277394870359, 0.07166540592545836, 0.04946333818923061, 0.09032263410072451, 1.0, 0.13055611131414394, 0.041923667841052455, 0.34074541322765595, 1.0, 0.10237877552628875, 0.03177347941484779, 1.0, 0.03481972403506386]"
03-04-63-03,3,03-04,['03-04-12-sph-g-10'],['pick up'],pick up green solid,"['green', 'solid']","[0.04420096884658355, 0.0450793045265238, 0.043507907972027964, 0.033784995986394555, 0.09418880126409951, 1.0, 0.062014095042327196, 0.02711526572006456, 0.47138054575741506, 1.0, 0.13427883132029145, 0.021178697460054463, 1.0, 0.023270586104218036]"
03-04-64-04,4,03-04,['03-04-12-sph-g-10'],['pick up'],pick up green big solid,"['green', 'big', 'solid']","[0.08256510014876725, 0.08084418666463633, 0.0724085216813049, 0.058059481790901826, 0.20509543786428075, 1.0, 0.09845804462176642, 0.045066984939232314, 1.0, 1.0, 0.2836432784841603, 0.03517813822852798, 1.0, 0.038680825576421975]"
03-04-65-00,0,03-04,['03-04-13-sph-b-10'],['pick up'],pick up blue sphere,"['blue', 'sphere']","[0.022806051831003118, 0.008524519092878845, 0.7274886891196353, 1.0, 0.01499188377604699, 0.016700001554309604, 0.03578858026721387, 0.039070841543379954, 0.020538555150302257, 0.016798326486890044, 0.011885137192726962, 0.07186137715970665, 0.013546036825906353, 1.0]"
03-04-66-01,1,03-04,['03-04-13-sph-b-10'],['pick up'],pick up blue big sphere,"['blue', 'big', 'sphere']","[0.020418623690535435, 0.008075300046254476, 0.5305966233625012, 0.2070665588920413, 0.014022110376949818, 0.016069543185905838, 0.03599714990766536, 0.03754528047494443, 0.019029902287819055, 0.016424481933119926, 0.01126829081095604, 0.070462305416135, 0.01302382961517183, 1.0]"
03-04-67-02,2,03-04,['03-04-13-sph-b-10'],['pick up'],pick up sphere,['sphere'],"[0.016890737928786072, 0.0061731728456907555, 0.8019981105669778, 1.0, 0.010912551482561407, 0.012088926791566337, 0.02585763873162955, 0.028512558886265475, 0.01505722897514992, 0.012094932590693613, 0.008614383171993768, 0.05199755975408345, 0.009802198274601812, 1.0]"
03-04-68-03,3,03-04,['03-04-13-sph-b-10'],['pick up'],pick up blue solid,"['blue', 'solid']","[0.005763317566791528, 0.002129072407021764, 0.9294880354282935, 1.0, 0.0037542627387283736, 0.004203596825601124, 0.009252213487313482, 0.010148204265321342, 0.005188553659273047, 0.004219532293856611, 0.00297420082588893, 0.019473188460149463, 0.0034058220417606936, 1.0]"
03-04-69-04,4,03-04,['03-04-13-sph-b-10'],['pick up'],pick up blue big solid,"['blue', 'big', 'solid']","[0.0014200132785540493, 0.0005312620576290322, 0.2639636437134324, 0.7182551117124578, 0.0009341046615986691, 0.001052655517667297, 0.0023454835553954356, 0.0025535513446196686, 0.0012883931353637086, 0.0010602469992687903, 0.0007422558797474064, 0.0050005631878992695, 0.0008527149563664923, 1.0]"
03-05-00-00,0,03-05,['03-05-00-cyl-b-10'],['pick up'],pick up blue cylinder,"['blue', 'cylinder']","[1.0, 0.01986149329055115, 0.22788850548273967, 0.041680982849996245, 0.02363266511601846, 0.013459185383469591, 0.020311862039515693, 0.3341631685849298, 0.05786637331855967, 0.07568626007646291, 0.10054557850774895, 0.021468890397379373, 0.03658530753212238, 0.026849727420506186]"
03-05-01-01,1,03-05,['03-05-00-cyl-b-10'],['pick up'],pick up blue big cylinder,"['blue', 'big', 'cylinder']","[1.0, 0.024263711767202305, 0.4288439642777098, 0.05666336638618434, 0.028402801920261678, 0.0161553504711209, 0.024462630748345794, 1.0, 0.07629850467203744, 0.10051760546434411, 0.14121540919720119, 0.025516448670503247, 0.04404594052476417, 0.03361426590032527]"
03-05-02-02,2,03-05,['03-05-00-cyl-b-10'],['pick up'],pick up cylinder,['cylinder'],"[1.0, 0.021667386199989532, 0.17644587565530837, 0.04679000132245774, 0.026407317863857596, 0.014460954003862088, 0.0222888330398456, 0.36196554390691926, 0.05617901718269662, 0.10766378224988304, 0.07696818709647457, 0.023759968834646726, 0.03550319458685668, 0.029899938057202233]"
03-05-03-03,3,03-05,['03-05-00-cyl-b-10'],['pick up'],pick up blue solid,"['blue', 'solid']","[1.0, 0.03663804928371325, 1.0, 0.14627978054477808, 0.0372660869035489, 0.0233393338390155, 0.034132555795343994, 1.0, 0.43694778256312566, 0.112970293706075, 1.0, 0.03305455615434188, 0.08690235956142077, 0.05246920164863688]"
03-05-04-04,4,03-05,['03-05-00-cyl-b-10'],['pick up'],pick up blue big solid,"['blue', 'big', 'solid']","[1.0, 0.015076580226797838, 0.6189166265603038, 0.04034842388619034, 0.017280262447998202, 0.009848335269927903, 0.014948632072203104, 1.0, 0.052033089354843735, 0.06748210464118987, 0.10031835762815211, 0.015352662421333815, 0.02693363002005097, 0.021461295471008005]"
03-05-05-00,0,03-05,['03-05-01-sph-b-10'],['pick up'],pick up blue sphere,"['blue', 'sphere']","[0.06723638009555918, 1.0, 0.0788247524132958, 0.11204773912547139, 0.11644655488874832, 1.0, 1.0, 0.07084974456200933, 0.07233147621123726, 0.1544162113352375, 0.034572517799906, 0.1404156315845161, 0.04866175778814514, 0.10419723419587386]"
03-05-06-01,1,03-05,['03-05-01-sph-b-10'],['pick up'],pick up blue big sphere,"['blue', 'big', 'sphere']","[0.06692180777645687, 1.0, 0.07782904867809927, 0.10265474656947937, 0.12066455585150358, 1.0, 1.0, 0.06940232645680434, 0.07119304760819936, 0.15001292053671175, 0.0348438466044607, 0.15898644548542948, 0.049435099540029614, 0.0980561548928256]"
03-05-07-02,2,03-05,['03-05-01-sph-b-10'],['pick up'],pick up sphere,['sphere'],"[0.06881418875898633, 1.0, 0.08231208820212796, 0.11727793293384578, 0.11048773242512681, 1.0, 1.0, 0.07321891286022088, 0.07639211186176516, 0.14801829526210913, 0.03577656575394613, 0.13126330755591187, 0.050816978296052244, 0.10562188608990754]"
03-05-08-03,3,03-05,['03-05-01-sph-b-10'],['pick up'],pick up blue solid,"['blue', 'solid']","[0.07057422048320784, 1.0, 0.08619270063549969, 0.11845604238028633, 0.10588549546712973, 1.0, 1.0, 0.07539737243669836, 0.08101531200983217, 0.13991120414893374, 0.037396056534864545, 0.1270700776325767, 0.05393041185729522, 0.10417110641367573]"
03-05-09-04,4,03-05,['03-05-01-sph-b-10'],['pick up'],pick up blue big solid,"['blue', 'big', 'solid']","[0.012540489329246809, 1.0, 0.015391345072126352, 0.022825514747670406, 0.01836959694666603, 1.0, 0.8209626203831654, 0.013584893842988834, 0.014488306918980526, 0.025510896732966686, 0.00655721032136672, 0.020930129856339064, 0.009367412041766806, 0.019471583806716375]"
03-05-10-00,0,03-05,['03-05-02-cyl-b-10'],['pick up'],pick up blue cylinder,"['blue', 'cylinder']","[1.0, 0.05521002090568465, 1.0, 0.36286241531315583, 0.048441001183619194, 0.03401004014930693, 0.04777119300314459, 1.0, 1.0, 0.11617461428209787, 1.0, 0.04343256678345351, 0.2172979453866639, 0.07480020299287361]"
03-05-11-01,1,03-05,['03-05-02-cyl-b-10'],['pick up'],pick up blue big cylinder,"['blue', 'big', 'cylinder']","[1.0, 0.059166116258238685, 1.0, 0.20476361916081293, 0.05402802013623298, 0.03806212216848519, 0.052955365100551065, 1.0, 1.0, 0.11651980705553054, 1.0, 0.049214050543860695, 0.34927042647078643, 0.07602047310550143]"
03-05-12-02,2,03-05,['03-05-02-cyl-b-10'],['pick up'],pick up cylinder,['cylinder'],"[1.0, 0.06453638067796799, 1.0, 0.253927695283226, 0.06166589879455125, 0.04127424538319567, 0.05865655737571183, 1.0, 1.0, 0.15205930051633834, 1.0, 0.055435015791783955, 0.22470140468998984, 0.0877435014872352]"
03-05-13-03,3,03-05,['03-05-02-cyl-b-10'],['pick up'],pick up blue solid,"['blue', 'solid']","[1.0, 0.0634841762159189, 1.0, 0.2612587005353535, 0.059835990409430634, 0.040433378212490746, 0.05728694405205594, 1.0, 1.0, 0.14560437425711534, 1.0, 0.0538104558140563, 0.23227057226105435, 0.08601540824252428]"
03-05-14-04,4,03-05,['03-05-02-cyl-b-10'],['pick up'],pick up blue big solid,"['blue', 'big', 'solid']","[1.0, 0.05891820714332713, 1.0, 0.343658258385527, 0.055394379524974634, 0.036684744304575544, 0.05264629989689862, 1.0, 1.0, 0.1513319283224748, 1.0, 0.04920039699563039, 0.16852830425618398, 0.08363748117040792]"
03-05-15-00,0,03-05,['03-05-03-sph-g-10'],['pick up'],pick up green sphere,"['green', 'sphere']","[0.2212685798041044, 0.03172172575747348, 0.22373652889126824, 1.0, 0.02234307105685275, 0.014258810102856827, 0.02252202095657414, 1.0, 0.09410532868738976, 0.19444815122047013, 0.028144282554327115, 0.018048387538386425, 0.023491175863103467, 0.1059119375671934]"
03-05-16-01,1,03-05,['03-05-03-sph-g-10'],['pick up'],pick up green big sphere,"['green', 'big', 'sphere']","[0.1519617894748643, 0.03401145019404192, 0.3282352672139399, 1.0, 0.021635412220148077, 0.01487875882699991, 0.022810792136306296, 1.0, 0.14009709318180616, 0.11395971593079673, 0.02908790911883425, 0.01779522890907354, 0.025393294952287288, 0.10013328784090149]"
03-05-17-02,2,03-05,['03-05-03-sph-g-10'],['pick up'],pick up sphere,['sphere'],"[0.10825071299364618, 0.03480167152943197, 0.3658470279824535, 1.0, 0.020234319395903855, 0.014790689450392587, 0.02215901582472423, 1.0, 0.19324593113497301, 0.08263511975764429, 0.027647706860223668, 0.016886493818357426, 0.02561092529039449, 0.08789038596185483]"
03-05-18-03,3,03-05,['03-05-03-sph-g-10'],['pick up'],pick up green solid,"['green', 'solid']","[0.05492438247569686, 0.03679148789919909, 0.12833261795213047, 1.0, 0.01698789110892718, 0.013529986045625398, 0.02003111500642199, 0.4147458641690095, 0.11496644127841366, 0.058846357182596565, 0.01896459458916406, 0.01430316739910666, 0.0200409610535888, 0.08753513384011978]"
03-05-19-04,4,03-05,['03-05-03-sph-g-10'],['pick up'],pick up green big solid,"['green', 'big', 'solid']","[0.2579683757719035, 0.08755509437813591, 1.0, 1.0, 0.05057946733042362, 0.04042356721193226, 0.057076853408286186, 1.0, 1.0, 0.13849568258356848, 0.09596036475391632, 0.04401061920708116, 0.0944086237042904, 0.1335213516504622]"
03-05-20-00,0,03-05,['03-05-04-sph-g-03'],['pick up'],pick up green sphere,"['green', 'sphere']","[0.012584530055428797, 0.0351836005978481, 0.011166253138489679, 0.013394659346385463, 1.0, 0.011614474027065442, 0.5946284748412689, 0.011229124013005087, 0.0089796273968692, 1.0, 0.00541620642373968, 0.2739424251904101, 0.006743428149602896, 0.015117196819886616]"
03-05-21-01,1,03-05,['03-05-04-sph-g-03'],['pick up'],pick up green small sphere,"['green', 'small', 'sphere']","[0.022045200742169948, 0.05192064738906221, 0.019250354889320077, 0.022697544088688713, 1.0, 0.018904183941199942, 0.3074957526733855, 0.019434671850755085, 0.015382701163689219, 1.0, 0.009387524772782548, 0.47633555045102577, 0.011613924687169853, 0.02553194335075102]"
03-05-22-02,2,03-05,['03-05-04-sph-g-03'],['pick up'],pick up sphere,['sphere'],"[0.025036992619655345, 0.05211630524617541, 0.021591873277421517, 0.025040502279752297, 1.0, 0.020316648176107427, 0.22115521090900128, 0.021846169228271782, 0.017170501204749947, 1.0, 0.010582649333834402, 0.5440357466786254, 0.0130330353180354, 0.028074365728369882]"
03-05-23-03,3,03-05,['03-05-04-sph-g-03'],['pick up'],pick up green solid,"['green', 'solid']","[0.02095118442765684, 0.05368666632976127, 0.018417157976833423, 0.022033778208667868, 1.0, 0.018528985086328092, 0.4118194591736176, 0.018595289234337287, 0.01475391804733529, 1.0, 0.008941184247811568, 0.37635979479965015, 0.011080461695982792, 0.02483212077201775]"
03-05-24-04,4,03-05,['03-05-04-sph-g-03'],['pick up'],pick up green small solid,"['green', 'small', 'solid']","[0.029847716908349666, 0.0611590806771758, 0.02563673163156052, 0.029908278922539753, 1.0, 0.023840432205534154, 0.2366246791992585, 0.0260264407244851, 0.020352136904501487, 1.0, 0.012540945478389645, 0.4851506860335595, 0.015400158081348815, 0.033512713233297214]"
03-05-25-00,0,03-05,['03-05-05-sph-g-03'],['pick up'],pick up green sphere,"['green', 'sphere']","[0.06915835389909063, 1.0, 0.08235472123244601, 0.10824750811247541, 0.11359169520910793, 1.0, 1.0, 0.07248787103099856, 0.07634177089825224, 0.14342683068811943, 0.03652462207753457, 0.1453570679586816, 0.05244318418281975, 0.10006637471047403]"
03-05-26-01,1,03-05,['03-05-05-sph-g-03'],['pick up'],pick up green small sphere,"['green', 'small', 'sphere']","[0.06839071342282312, 1.0, 0.08085796348023372, 0.10837869304592462, 0.11533401303827051, 1.0, 1.0, 0.07167078988027557, 0.07462788749799805, 0.14689984261286126, 0.035810401625306715, 0.1461510841887975, 0.05107667536227674, 0.10080193584523212]"
03-05-27-02,2,03-05,['03-05-05-sph-g-03'],['pick up'],pick up sphere,['sphere'],"[0.06897428691307694, 1.0, 0.08197601267392575, 0.10801031795796912, 0.11410862630898672, 1.0, 1.0, 0.0722572799469059, 0.07590424613192881, 0.1441127941810888, 0.03636772342214659, 0.14606496765767849, 0.05214863026702368, 0.10007511453926922]"
03-05-28-03,3,03-05,['03-05-05-sph-g-03'],['pick up'],pick up green solid,"['green', 'solid']","[0.0701740723567069, 1.0, 0.08467558954045784, 0.11160978331364095, 0.10989731922257986, 1.0, 1.0, 0.0740478110223199, 0.07908535043733937, 0.1403512073911628, 0.03730035226771473, 0.13788167598462017, 0.05386461582604447, 0.10111222263741297]"
03-05-29-04,4,03-05,['03-05-05-sph-g-03'],['pick up'],pick up green small solid,"['green', 'small', 'solid']","[0.06793349298169064, 1.0, 0.079727520578465, 0.10339596299149816, 0.11804343147558369, 1.0, 1.0, 0.07055545336659684, 0.07331772721571689, 0.14596192162216937, 0.03570332658169492, 0.15648195761821013, 0.05102342579879097, 0.09785577976958326]"
03-05-30-00,0,03-05,['03-05-06-sph-b-10'],['pick up'],pick up blue sphere,"['blue', 'sphere']","[0.026342857173269965, 1.0, 0.027766504722737253, 0.030224792328620707, 0.07674980072835705, 0.0702941925123705, 1.0, 0.025119851711555417, 0.024166810445405265, 0.0706213914452758, 0.013590317078955437, 0.5836211149851825, 0.01894082093306037, 0.03256154593520977]"
03-05-31-01,1,03-05,['03-05-06-sph-b-10'],['pick up'],pick up blue big sphere,"['blue', 'big', 'sphere']","[0.003242983451364062, 0.017388193140557034, 0.0034361656810773865, 0.003310625095761577, 0.007403308241068815, 0.006034755353032656, 1.0, 0.003021318992592591, 0.002994308095919278, 0.006926466260726745, 0.0017551118267555947, 0.9384001313002688, 0.0025146711077491473, 0.003571961453126371]"
